conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
CNY 3,680CNY 2,944
Original price CNY 3,680. Current price CNY 2,944.
+CNY 900 taxes and charges","All-inclusive
You & Me Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Raa AtollShow on map
9.1
Scored 9.1
Superb
262 reviews
Getaway Deal
Manta Villa
Entire bungalow • 1 bedroom • 1 bathroom • 55m²
1 extra-large double bed
All-inclusive
1 night, 2 adults
CNY 3,680CNY 2,944
Original price CNY 3,680. Current price CNY 2,944.
+CNY 900 taxes and charges
See availability","9.1
Scored 9.1
Superb
262 reviews",You & Me Maldives,Raa Atoll,Manta Villa,5 out of 5
,"1 night, 2 adults
CNY 647
Price CNY 647
+CNY 222 taxes and charges","Dhiguveli Maldives
Opens in new window
DhigurahShow on map
9.2
Scored 9.2
Superb
368 reviews
Cleanliness 9.5
Standard Double Room
1 extra-large double bed
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 647
Price CNY 647
+CNY 222 taxes and charges
See availability","9.2
Scored 9.2
Superb
368 reviews",Dhiguveli Maldives,Dhigurah,Standard Double Room,3 out of 5
,"1 night, 2 adults
CNY 2,608CNY 1,826
Original price CNY 2,608. Current price CNY 1,826.
+CNY 1,714 taxes and charges","Breakfast included
Centara Ras Fushi Resort & Spa Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
North Male AtollShow on map
8.9
Scored 8.9
Fabulous
1,440 reviews
Cleanliness 9.3
Getaway Deal
Lagoon View Beach Villa King with 25% discount on Transfers | 15% discount on excursions | 20% discount on F&B and Spa | Valid for stays until 31 October 2024
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 2,608CNY 1,826
Original price CNY 2,608. Current price CNY 1,826.
+CNY 1,714 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
1,440 reviews",Centara Ras Fushi Resort & Spa Maldives,North Male Atoll,Lagoon View Beach Villa King with 25% discount on Transfers | 15% discount on excursions | 20% discount on F&B and Spa | Valid for stays until 31 October 2024,4 out of 5
,"1 night, 2 adults
CNY 4,999
Price CNY 4,999
+CNY 10,233 taxes and charges","Breakfast & dinner included
Sirru Fen Fushi Private Lagoon Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Shaviyani AtollShow on map
Sustainability certification
8.7
Scored 8.7
Fabulous
136 reviews
Sunrise Beach Villa with Pool
1 extra-large double bed
Breakfast & dinner included
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 4,999
Price CNY 4,999
+CNY 10,233 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
136 reviews",Sirru Fen Fushi Private Lagoon Resort,Shaviyani Atoll,Sunrise Beach Villa with Pool,5 out of 5
,"1 night, 2 adults
CNY 807CNY 622
Original price CNY 807. Current price CNY 622.
+CNY 215 taxes and charges","Breakfast included
Dhiguveli Breeze
Opens in new window
DhigurahShow on map
9.3
Scored 9.3
Superb
184 reviews
Location 9.6
Getaway Deal
Deluxe Double Room with Balcony
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 807CNY 622
Original price CNY 807. Current price CNY 622.
+CNY 215 taxes and charges
See availability","9.3
Scored 9.3
Superb
184 reviews",Dhiguveli Breeze,Dhigurah,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
CNY 1,152
Price CNY 1,152
+CNY 6,114 taxes and charges","All meals included
Kuredu Island Resort & Spa
Opens in new window
KureduShow on map
8.9
Scored 8.9
Fabulous
947 reviews
Location 9.3
Garden Bungalow
1 large double bed
All meals included
1 night, 2 adults
CNY 1,152
Price CNY 1,152
+CNY 6,114 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
947 reviews",Kuredu Island Resort & Spa,Kuredu,Garden Bungalow,4 out of 5
,"1 night, 2 adults
CNY 456
Price CNY 456
+CNY 213 taxes and charges","Breakfast included
Kaani Palm Beach
Opens in new window
MaafushiShow on map
8.4
Scored 8.4
Very good
3,496 reviews
Cleanliness 8.9
Standard Double Room (Excludes Window Access)
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 456
Price CNY 456
+CNY 213 taxes and charges
See availability","8.4
Scored 8.4
Very good
3,496 reviews",Kaani Palm Beach,Maafushi,Standard Double Room (Excludes Window Access),4 out of 5
,"1 night, 2 adults
CNY 424
Price CNY 424
+CNY 160 taxes and charges","Holiday Cottage Thoddoo, Maldives
Opens in new window
ThoddooShow on map
9.5
Scored 9.5
Exceptional
152 reviews
Cleanliness 9.4
Standard Double or Twin Room with Garden View
2 beds (1 single, 1 double)
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 424
Price CNY 424
+CNY 160 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
152 reviews","Holiday Cottage Thoddoo, Maldives",Thoddoo,Standard Double or Twin Room with Garden View,3 out of 5
,"1 night, 2 adults
CNY 637
Price CNY 637
+CNY 94 taxes and charges","Breakfast included
Medhufushi Island Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MuliShow on map
7.7
Scored 7.7
Good
163 reviews
Semi Detached Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 65m²
1 double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 637
Price CNY 637
+CNY 94 taxes and charges
See availability","7.7
Scored 7.7
Good
163 reviews",Medhufushi Island Resort,Muli,Semi Detached Beach Villa,4 out of 5
,"1 night, 2 adults
CNY 5,347CNY 3,155
Original price CNY 5,347. Current price CNY 3,155.
+CNY 7,942 taxes and charges","Breakfast included
Kandolhu Maldives
Opens in new window
Himandhoo Show on map
9.7
Scored 9.7
Exceptional
84 reviews
Location 10
Limited-time Deal
Beach Villa
1 extra-large double bed
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 5,347CNY 3,155
Original price CNY 5,347. Current price CNY 3,155.
+CNY 7,942 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
84 reviews",Kandolhu Maldives,Himandhoo,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 5,767CNY 3,460
Original price CNY 5,767. Current price CNY 3,460.
+CNY 7,562 taxes and charges","Breakfast included
The Residence Maldives
Opens in new window
Gaafu Alifu AtollShow on map
8.9
Scored 8.9
Fabulous
158 reviews
Getaway Deal
One-Bedroom Beach Villa
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 5,767CNY 3,460
Original price CNY 5,767. Current price CNY 3,460.
+CNY 7,562 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
158 reviews",The Residence Maldives,Gaafu Alifu Atoll,One-Bedroom Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 2,697CNY 2,023
Original price CNY 2,697. Current price CNY 2,023.
+CNY 6,293 taxes and charges","All meals included
Vilamendhoo Island Resort & Spa
Opens in new window
DhangethiShow on map
9.4
Scored 9.4
Superb
971 reviews
Cleanliness 9.7
Garden Villa
Entire bungalow • 1 bedroom • 1 bathroom • 55m²
1 double bed
All meals included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 2,697CNY 2,023
Original price CNY 2,697. Current price CNY 2,023.
+CNY 6,293 taxes and charges
See availability","9.4
Scored 9.4
Superb
971 reviews",Vilamendhoo Island Resort & Spa,Dhangethi,Garden Villa,4 out of 5
,"1 night, 2 adults
CNY 7,535
Price CNY 7,535
+CNY 8,687 taxes and charges","All-inclusive
Pullman Maldives All-Inclusive Resort
Opens in new window
MaamutaaShow on map
Sustainability certification
9.3
Scored 9.3
Superb
54 reviews
Beach Villa with Private Terrace
Entire villa • 1 bathroom • 200m²
1 extra-large double bed
All-inclusive
Only 7 left at this price on our site
1 night, 2 adults
CNY 7,535
Price CNY 7,535
+CNY 8,687 taxes and charges
See availability","9.3
Scored 9.3
Superb
54 reviews",Pullman Maldives All-Inclusive Resort,Maamutaa,Beach Villa with Private Terrace,5 out of 5
,"1 night, 2 adults
CNY 2,753CNY 1,927
Original price CNY 2,753. Current price CNY 1,927.
+CNY 5,618 taxes and charges","Breakfast included
Centara Grand Island Resort & Spa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MachchafushiShow on map
Sustainability certification
8.9
Scored 8.9
Fabulous
613 reviews
Cleanliness 9.4
Getaway Deal
Duplex Beach Villa King with 25% discount on Transfers | 15% discount on excursions | 20% discount on Food and Spa | Valid for stays until 31 October 2024
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 2,753CNY 1,927
Original price CNY 2,753. Current price CNY 1,927.
+CNY 5,618 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
613 reviews",Centara Grand Island Resort & Spa,Machchafushi,Duplex Beach Villa King with 25% discount on Transfers | 15% discount on excursions | 20% discount on Food and Spa | Valid for stays until 31 October 2024,5 out of 5
,"1 night, 2 adults
CNY 752
Price CNY 752
+CNY 251 taxes and charges","Breakfast included
Bliss Dhigurah
Opens in new window
DhigurahShow on map
9.1
Scored 9.1
Superb
360 reviews
Cleanliness 9.1
Budget Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 752
Price CNY 752
+CNY 251 taxes and charges
See availability","9.1
Scored 9.1
Superb
360 reviews",Bliss Dhigurah,Dhigurah,Budget Double Room,3 out of 5
,"1 night, 2 adults
CNY 362
Price CNY 362
+CNY 143 taxes and charges","Breakfast included
Riveli Retreat Mathiveri
Opens in new window
MathiveriShow on map
9.3
Scored 9.3
Superb
211 reviews
Cleanliness 9.5
Standard Twin Room
2 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 362
Price CNY 362
+CNY 143 taxes and charges
See availability","9.3
Scored 9.3
Superb
211 reviews",Riveli Retreat Mathiveri,Mathiveri,Standard Twin Room,3 out of 5
,"1 night, 2 adults
CNY 1,217CNY 1,120
Original price CNY 1,217. Current price CNY 1,120.
+CNY 316 taxes and charges","Breakfast included
Manta Reserve
Opens in new window
MaalhosShow on map
8.9
Scored 8.9
Fabulous
16 reviews
Location 9.3
Double Room with Patio
Multiple bed types
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 1,217CNY 1,120
Original price CNY 1,217. Current price CNY 1,120.
+CNY 316 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
16 reviews",Manta Reserve,Maalhos,Double Room with Patio,3 out of 5
,"1 night, 2 adults
CNY 424
Price CNY 424
+CNY 160 taxes and charges","Breakfast included
Portia Hotel & Spa
Opens in new window
DhiffushiShow on map
8.5
Scored 8.5
Very good
433 reviews
Location 9.5
Standard Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 424
Price CNY 424
+CNY 160 taxes and charges
See availability","8.5
Scored 8.5
Very good
433 reviews",Portia Hotel & Spa,Dhiffushi,Standard Double Room,3 out of 5
,"1 night, 2 adults
CNY 3,941
Price CNY 3,941
+CNY 674 taxes and charges","All-inclusive
Boutique Beach All Inclusive Diving Hotel
Opens in new window
DhigurahShow on map
9.8
Scored 9.8
Exceptional
61 reviews
Location 9.6
Double Standard Room with Excursion
1 large double bed
All-inclusive
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 3,941
Price CNY 3,941
+CNY 674 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
61 reviews",Boutique Beach All Inclusive Diving Hotel,Dhigurah,Double Standard Room with Excursion,4 out of 5
,"1 night, 2 adults
CNY 548CNY 504
Original price CNY 548. Current price CNY 504.
+CNY 195 taxes and charges","Breakfast & dinner included
Relax Residence Thoddoo Maldives
Opens in new window
ThoddooShow on map
9.2
Scored 9.2
Superb
182 reviews
Location 9.6
Deluxe Double or Twin Room
Multiple bed types
Breakfast & dinner included
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 548CNY 504
Original price CNY 548. Current price CNY 504.
+CNY 195 taxes and charges
See availability","9.2
Scored 9.2
Superb
182 reviews",Relax Residence Thoddoo Maldives,Thoddoo,Deluxe Double or Twin Room,4 out of 5
,"1 night, 2 adults
CNY 2,076
Price CNY 2,076
+CNY 2,891 taxes and charges","All meals included
Kuramathi Maldives
Opens in new window
RasduShow on map
9.1
Scored 9.1
Superb
863 reviews
Location 9.5
Beach Villa
1 double bed
All meals included
Free cancellation
1 night, 2 adults
CNY 2,076
Price CNY 2,076
+CNY 2,891 taxes and charges
See availability","9.1
Scored 9.1
Superb
863 reviews",Kuramathi Maldives,Rasdu,Beach Villa,4 out of 5
,"1 night, 2 adults
CNY 854
Price CNY 854
+CNY 279 taxes and charges","Breakfast included
h78
Opens in new window
HulhumaleShow on map
8.3
Scored 8.3
Very good
1,349 reviews
Deluxe Double Room with Sea View (Free Return Airport Transfer and 10% off on Food & Beverage)
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 854
Price CNY 854
+CNY 279 taxes and charges
See availability","8.3
Scored 8.3
Very good
1,349 reviews",h78,Hulhumale,Deluxe Double Room with Sea View (Free Return Airport Transfer and 10% off on Food & Beverage),4 out of 5
,"1 night, 2 adults
CNY 4,666CNY 2,566
Original price CNY 4,666. Current price CNY 2,566.
+CNY 4,207 taxes and charges","All-inclusive
Cinnamon Hakuraa Huraa Maldives - All Inclusive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Meemu AtollShow on map
Sustainability certification
9.4
Scored 9.4
Superb
561 reviews
Cleanliness 9.7
Standard Beach Bungalow - FREE return speedboat Transfers | Book from 10-31 May 2024 2024 | Stay Dates: Valid until 31st October 2024 (valid on minimum 4-night stays) + FREE guided snorkeling session twice daily + 10% off F&B & Excursions
Entire bungalow • 1 bedroom • 1 bathroom • 70m²
1 double bed
All-inclusive
Only 2 left at this price on our site
1 night, 2 adults
CNY 4,666CNY 2,566
Original price CNY 4,666. Current price CNY 2,566.
+CNY 4,207 taxes and charges
See availability","9.4
Scored 9.4
Superb
561 reviews",Cinnamon Hakuraa Huraa Maldives - All Inclusive,Meemu Atoll,Standard Beach Bungalow - FREE return speedboat Transfers | Book from 10-31 May 2024 2024 | Stay Dates: Valid until 31st October 2024 (valid on minimum 4-night stays) + FREE guided snorkeling session twice daily + 10% off F&B & Excursions,4 out of 5
,"1 night, 2 adults
CNY 433CNY 279
Original price CNY 433. Current price CNY 279.
+CNY 127 taxes and charges","Nemo Inn
Opens in new window
OmadhooShow on map
8.1
Scored 8.1
Very good
101 reviews
Standard Double or Twin Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 433CNY 279
Original price CNY 433. Current price CNY 279.
+CNY 127 taxes and charges
See availability","8.1
Scored 8.1
Very good
101 reviews",Nemo Inn,Omadhoo,Standard Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 490
Price CNY 490
+CNY 179 taxes and charges","Crown Beach Hotel Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhiffushiShow on map
8.5
Scored 8.5
Very good
641 reviews
Location 9.4
Deluxe Beach Villa with Private Beach (10% off on Food & Beverage, Free Snorkelling, Island Tour and Early Check or Late Check Out on Availability Basis)
1 large double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 490
Price CNY 490
+CNY 179 taxes and charges
See availability","8.5
Scored 8.5
Very good
641 reviews",Crown Beach Hotel Maldives,Dhiffushi,"Deluxe Beach Villa with Private Beach (10% off on Food & Beverage, Free Snorkelling, Island Tour and Early Check or Late Check Out on Availability Basis)",4 out of 5
,"1 night, 2 adults
CNY 2,651
Price CNY 2,651
+CNY 7,252 taxes and charges","Breakfast included
The Residence Maldives at Dhigurah
Opens in new window
Gaafu Alifu AtollShow on map
9.1
Scored 9.1
Superb
144 reviews
Villa
1 large double bed
Breakfast included
1 night, 2 adults
CNY 2,651
Price CNY 2,651
+CNY 7,252 taxes and charges
See availability","9.1
Scored 9.1
Superb
144 reviews",The Residence Maldives at Dhigurah,Gaafu Alifu Atoll,Villa,5 out of 5
,"1 night, 2 adults
CNY 1,986
Price CNY 1,986
+CNY 548 taxes and charges","Breakfast included
Sun Siyam Iru Fushi - 50 percent off on Seaplane transfer for minimum 4 night stay till 30 Sept 2024
Opens in new window
ManadhooShow on map
9.1
Scored 9.1
Superb
454 reviews
Location 9.3
Villa Deluxe
1 large double bed
Breakfast included
1 night, 2 adults
CNY 1,986
Price CNY 1,986
+CNY 548 taxes and charges
See availability","9.1
Scored 9.1
Superb
454 reviews",Sun Siyam Iru Fushi - 50 percent off on Seaplane transfer for minimum 4 night stay till 30 Sept 2024,Manadhoo,Villa Deluxe,5 out of 5
,"1 night, 2 adults
CNY 456CNY 378
Original price CNY 456. Current price CNY 378.
+CNY 157 taxes and charges","Aasna Inn
Opens in new window
ThulusdhooShow on map
8.5
Scored 8.5
Very good
164 reviews
Deluxe Double or Twin Room
Multiple bed types
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 456CNY 378
Original price CNY 456. Current price CNY 378.
+CNY 157 taxes and charges
See availability","8.5
Scored 8.5
Very good
164 reviews",Aasna Inn,Thulusdhoo,Deluxe Double or Twin Room,
,"1 night, 2 adults
CNY 5,289CNY 3,173
Original price CNY 5,289. Current price CNY 3,173.
+CNY 963 taxes and charges","Breakfast included
Sun Siyam Iru Veli Premium All Inclusive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Dhaalu AtollShow on map
8.9
Scored 8.9
Fabulous
276 reviews
Cleanliness 9.4
Getaway Deal
Beach Villa with Pool - (Free Seaplane Transfers for two & Free a Floating Breakfast for minimum 7 nights stays) for bookings from 26th March, 2024
Private suite
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 5,289CNY 3,173
Original price CNY 5,289. Current price CNY 3,173.
+CNY 963 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
276 reviews",Sun Siyam Iru Veli Premium All Inclusive,Dhaalu Atoll,"Beach Villa with Pool - (Free Seaplane Transfers for two & Free a Floating Breakfast for minimum 7 nights stays) for bookings from 26th March, 2024",5 out of 5
,"1 night, 2 adults
CNY 580CNY 377
Original price CNY 580. Current price CNY 377.
+CNY 147 taxes and charges","Breakfast included
Vaali Maldives Island Escapes & Dive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FelidhooShow on map
9.1
Scored 9.1
Superb
71 reviews
Location 9.5
Getaway Deal
Standard Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 580CNY 377
Original price CNY 580. Current price CNY 377.
+CNY 147 taxes and charges
See availability","9.1
Scored 9.1
Superb
71 reviews",Vaali Maldives Island Escapes & Dive,Felidhoo,Standard Double Room,3 out of 5
,"1 night, 2 adults
CNY 544
Price CNY 544
+CNY 150 taxes and charges","Breakfast included
Equator Village Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
GanShow on map
8.0
Scored 8.0
Very good
78 reviews
Standard Room
1 double bed
Breakfast included
1 night, 2 adults
CNY 544
Price CNY 544
+CNY 150 taxes and charges
See availability","8.0
Scored 8.0
Very good
78 reviews",Equator Village Resort,Gan,Standard Room,3 out of 5
,"1 night, 2 adults
CNY 1,276
Price CNY 1,276
+CNY 352 taxes and charges","All meals included
Villa Park Sun Island Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MaamigiliShow on map
9.0
Scored 9.0
Superb
1,073 reviews
Deluxe Villa
All meals included
Free cancellation
1 night, 2 adults
CNY 1,276
Price CNY 1,276
+CNY 352 taxes and charges
See availability","9.0
Scored 9.0
Superb
1,073 reviews",Villa Park Sun Island Resort,Maamigili,Deluxe Villa,5 out of 5
,"1 night, 2 adults
CNY 14,490
Price CNY 14,490
+CNY 18,141 taxes and charges","Soneva Jani
Opens in new window
NoonuShow on map
9.2
Scored 9.2
Superb
55 reviews
Double Room
2 beds (1 double, 1 sofa bed)
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 14,490
Price CNY 14,490
+CNY 18,141 taxes and charges
See availability","9.2
Scored 9.2
Superb
55 reviews",Soneva Jani,Noonu,Double Room,5 out of 5
,"1 night, 2 adults
CNY 1,326CNY 928
Original price CNY 1,326. Current price CNY 928.
+CNY 7,269 taxes and charges","Breakfast included
Filitheyo Island Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FilitheyoShow on map
8.6
Scored 8.6
Fabulous
153 reviews
Getaway Deal
Superior Villa with Beach View Promo
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 95m²
2 beds (1 extra-large double, 1 bunk bed)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 1,326CNY 928
Original price CNY 1,326. Current price CNY 928.
+CNY 7,269 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
153 reviews",Filitheyo Island Resort,Filitheyo,Superior Villa with Beach View Promo,4 out of 5
,"1 night, 2 adults
CNY 580CNY 197
Original price CNY 580. Current price CNY 197.
Includes taxes and charges","Breakfast included
Captal Island Villa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MathiveriShow on map
9.3
Scored 9.3
Superb
106 reviews
Standard Double Room
1 large double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
CNY 580CNY 197
Original price CNY 580. Current price CNY 197.
Includes taxes and charges
See availability","9.3
Scored 9.3
Superb
106 reviews",Captal Island Villa,Mathiveri,Standard Double Room,3 out of 5
,"1 night, 2 adults
CNY 5,374CNY 2,956
Original price CNY 5,374. Current price CNY 2,956.
+CNY 903 taxes and charges","All meals included
Nova Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhangethiShow on map
9.5
Scored 9.5
Exceptional
164 reviews
Location 9.7
Beach Villa | 15% off on selected Watersports, Spa & Nova Experiences
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 80m²
1 extra-large double bed
All meals included
1 night, 2 adults
CNY 5,374CNY 2,956
Original price CNY 5,374. Current price CNY 2,956.
+CNY 903 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
164 reviews",Nova Maldives,Dhangethi,"Beach Villa | 15% off on selected Watersports, Spa & Nova Experiences",5 out of 5
,"1 night, 2 adults
CNY 4,051
Price CNY 4,051
+CNY 1,118 taxes and charges","All meals included
Siyam World Maldives - 24-Hour Premium All-inclusive with Free Transfer
Opens in new window
DhigurahShow on map
9.3
Scored 9.3
Superb
667 reviews
Cleanliness 9.6
Water Villa Pool + Slide - Free shared seaplane for 2 guests, minimum 7-night stay
1 large double bed
All meals included
Free cancellation
1 night, 2 adults
CNY 4,051
Price CNY 4,051
+CNY 1,118 taxes and charges
See availability","9.3
Scored 9.3
Superb
667 reviews",Siyam World Maldives - 24-Hour Premium All-inclusive with Free Transfer,Dhigurah,"Water Villa Pool + Slide - Free shared seaplane for 2 guests, minimum 7-night stay",5 out of 5
,"1 night, 2 adults
CNY 217CNY 200
Original price CNY 217. Current price CNY 200.
+CNY 60 taxes and charges","Sunview Residence
Opens in new window
KaashidhooShow on map
8.9
Scored 8.9
Fabulous
58 reviews
Cleanliness 9.2
Double Room
2 beds (1 single, 1 double)
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 217CNY 200
Original price CNY 217. Current price CNY 200.
+CNY 60 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
58 reviews",Sunview Residence,Kaashidhoo,Double Room,3 out of 5
,"1 night, 2 adults
CNY 3,372CNY 1,754
Original price CNY 3,372. Current price CNY 1,754.
+CNY 571 taxes and charges","Breakfast included
Sun Siyam Olhuveli
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
South Male AtollShow on map
8.8
Scored 8.8
Fabulous
1,745 reviews
Cleanliness 9.2
Grand Beach Villa - free 45 mins spa for couple with min 4-nights stay. Applicable for bookings made from 15th May, 2024, stay period till 31st Oct, 2024
1 extra-large double bed
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 3,372CNY 1,754
Original price CNY 3,372. Current price CNY 1,754.
+CNY 571 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
1,745 reviews",Sun Siyam Olhuveli,South Male Atoll,"Grand Beach Villa - free 45 mins spa for couple with min 4-nights stay. Applicable for bookings made from 15th May, 2024, stay period till 31st Oct, 2024",4 out of 5
,"1 night, 2 adults
CNY 4,145CNY 3,523
Original price CNY 4,145. Current price CNY 3,523.
+CNY 9,753 taxes and charges","All-inclusive
Constance Moofushi Maldives - All Inclusive
Opens in new window
Himandhoo Show on map
Sustainability certification
9.7
Scored 9.7
Exceptional
357 reviews
Cleanliness 9.8
Beach villa - All Inclusive
1 extra-large double bed
All-inclusive
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 4,145CNY 3,523
Original price CNY 4,145. Current price CNY 3,523.
+CNY 9,753 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
357 reviews",Constance Moofushi Maldives - All Inclusive,Himandhoo,Beach villa - All Inclusive,5 out of 5
,"1 night, 2 adults
CNY 5,796
Price CNY 5,796
+CNY 10,366 taxes and charges","Breakfast included
Park Hyatt Maldives Hadahaa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Gaafu Alifu AtollShow on map
9.1
Scored 9.1
Superb
26 reviews
Beach Villa
Entire villa • 1 bedroom • 165m²
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 5,796
Price CNY 5,796
+CNY 10,366 taxes and charges
See availability","9.1
Scored 9.1
Superb
26 reviews",Park Hyatt Maldives Hadahaa,Gaafu Alifu Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 543
Price CNY 543
+CNY 237 taxes and charges","Breakfast included
Kaani Grand Seaview
Opens in new window
MaafushiShow on map
8.4
Scored 8.4
Very good
1,080 reviews
Cleanliness 8.8
Deluxe Double Room with Balcony and Sea View
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 543
Price CNY 543
+CNY 237 taxes and charges
See availability","8.4
Scored 8.4
Very good
1,080 reviews",Kaani Grand Seaview,Maafushi,Deluxe Double Room with Balcony and Sea View,4 out of 5
,"1 night, 2 adults
CNY 11,356
Price CNY 11,356
+CNY 3,221 taxes and charges","Breakfast included
One&Only Reethi Rah
Opens in new window
Reethi RahShow on map
Sustainability certification
9.5
Scored 9.5
Exceptional
134 reviews
Location 9.8
Beach Villa Queen (Free Transfer and Dinner or Credit)
2 large double beds
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 11,356
Price CNY 11,356
+CNY 3,221 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
134 reviews",One&Only Reethi Rah,Reethi Rah,Beach Villa Queen (Free Transfer and Dinner or Credit),5 out of 5
