conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
₱ 3,128
Price ₱ 3,128
+₱ 501 taxes and charges","Velaa Garden View, Fodhdhoo- Maldives
Opens in new window
FodhdhooShow on map
10
Scored 10
Exceptional
3 reviews
Deluxe Room (2 Adults + 1 Child)
1 large double bed
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 3,128
Price ₱ 3,128
+₱ 501 taxes and charges
See availability","10
Scored 10
Exceptional
3 reviews","Velaa Garden View, Fodhdhoo- Maldives",Fodhdhoo,Deluxe Room (2 Adults + 1 Child),4 out of 5
,"1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 450 taxes and charges","Ontrack Travel Transit Hotel
Opens in new window
Male CityShow on map
7.9
Scored 7.9
Good
9 reviews
Twin Room with Private Bathroom
1 extra-large double bed
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 450 taxes and charges
See availability","7.9
Scored 7.9
Good
9 reviews",Ontrack Travel Transit Hotel,Male City,Twin Room with Private Bathroom,
,"1 night, 2 adults
₱ 2,938
Price ₱ 2,938
+₱ 808 taxes and charges","Chao Guest House
Opens in new window
MaafushiShow on map
7.7
Scored 7.7
Good
141 reviews
Double or Twin Room with Balcony
Beds: 1 double or 2 singles
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 2,938
Price ₱ 2,938
+₱ 808 taxes and charges
See availability","7.7
Scored 7.7
Good
141 reviews",Chao Guest House,Maafushi,Double or Twin Room with Balcony,3 out of 5
,"1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 495 taxes and charges","Muladdu Inn
Opens in new window
FeydhooShow on map
9.3
Scored 9.3
Superb
15 reviews
Location 9.5
Double Room
1 large double bed
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 495 taxes and charges
See availability","9.3
Scored 9.3
Superb
15 reviews",Muladdu Inn,Feydhoo,Double Room,3 out of 5
,"1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 1,114 taxes and charges","Breakfast included
Ocean Vista Maldives,Maafushi
Opens in new window
MaafushiShow on map
7.7
Scored 7.7
Good
115 reviews
Deluxe Double or Twin Room
Beds: 1 double or 2 singles
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 1,114 taxes and charges
See availability","7.7
Scored 7.7
Good
115 reviews","Ocean Vista Maldives,Maafushi",Maafushi,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
₱ 5,006
Price ₱ 5,006
+₱ 1,382 taxes and charges","Breakfast included
Shallow Lagoon Rasdhoo
Opens in new window
RasduShow on map
8.4
Scored 8.4
Very good
23 reviews
Deluxe Double Room with Balcony
2 double beds
Breakfast included
1 night, 2 adults
₱ 5,006
Price ₱ 5,006
+₱ 1,382 taxes and charges
See availability","8.4
Scored 8.4
Very good
23 reviews",Shallow Lagoon Rasdhoo,Rasdu,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
₱ 20,163
Price ₱ 20,163
+₱ 5,565 taxes and charges","Breakfast included
Hulhule Island Hotel
Opens in new window
Male CityShow on map
6.8
Scored 6.8
Review score
184 reviews
Superior Room (Free Return Airport Transfer by Bus, 10% off on Spa Treatment and 10% off on Food & Beverage excluding Alcohol)
Multiple bed types
Breakfast included
1 night, 2 adults
₱ 20,163
Price ₱ 20,163
+₱ 5,565 taxes and charges
See availability","6.8
Scored 6.8
Review score
184 reviews",Hulhule Island Hotel,Male City,"Superior Room (Free Return Airport Transfer by Bus, 10% off on Spa Treatment and 10% off on Food & Beverage excluding Alcohol)",4 out of 5
,"1 night, 2 adults
₱ 3,862
Price ₱ 3,862
+₱ 1,065 taxes and charges","Charming Holiday Lodge
Opens in new window
MiduShow on map
8.0
Scored 8.0
Very good
6 reviews
Deluxe Twin Room
2 single beds
Breakfast included
1 night, 2 adults
₱ 3,862
Price ₱ 3,862
+₱ 1,065 taxes and charges
See availability","8.0
Scored 8.0
Very good
6 reviews",Charming Holiday Lodge,Midu,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
₱ 7,268₱ 5,451
Original price ₱ 7,268. Current price ₱ 5,451.
Includes taxes and charges","Breakfast included
The Zen Den
Opens in new window
ThulusdhooShow on map
9.7
Scored 9.7
Exceptional
6 reviews
Location 10
Standard Double or Twin Room
2 single beds
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 7,268₱ 5,451
Original price ₱ 7,268. Current price ₱ 5,451.
Includes taxes and charges
See availability","9.7
Scored 9.7
Exceptional
6 reviews",The Zen Den,Thulusdhoo,Standard Double or Twin Room,4 out of 5
,"1 night, 2 adults
₱ 6,107
Price ₱ 6,107
Includes taxes and charges","Villagewaves
Opens in new window
HimmafushiShow on map
8.5
Scored 8.5
Very good
19 reviews
Double or Twin Room
1 double bed
Only 6 rooms left at this price on our site
1 night, 2 adults
₱ 6,107
Price ₱ 6,107
Includes taxes and charges
See availability","8.5
Scored 8.5
Very good
19 reviews",Villagewaves,Himmafushi,Double or Twin Room,3 out of 5
,"1 night, 2 adults
₱ 5,572
Price ₱ 5,572
+₱ 1,786 taxes and charges","Breakfast included
Suvaasa Inn
Opens in new window
OmadhooShow on map
10
Scored 10
Exceptional
1 review
Location 10
Deluxe Room
2 beds (1 single, 1 double)
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
₱ 5,572
Price ₱ 5,572
+₱ 1,786 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Suvaasa Inn,Omadhoo,Deluxe Room,3 out of 5
,"1 night, 2 adults
₱ 5,572
Price ₱ 5,572
Includes taxes and charges","Breakfast included
ZAN Lodge
Opens in new window
Male CityShow on map
9.0
Scored 9.0
Superb
4 reviews
Location 9.4
New to Booking.com
Standard Double Room
1 double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 5,572
Price ₱ 5,572
Includes taxes and charges
See availability","9.0
Scored 9.0
Superb
4 reviews",ZAN Lodge,Male City,Standard Double Room,
,"1 night, 2 adults
₱ 2,105
Price ₱ 2,105
Includes taxes and charges","Breakfast included
Sunny Side inn
Opens in new window
MiduShow on map
5.5
Scored 5.5
Review score
2 reviews
Three-Bedroom House
Entire holiday home • 6 bedrooms • 1 living room • 6 bathrooms • 1 kitchen • 1,000m²
7 beds (6 extra-large doubles, 1 sofa bed)
Breakfast included
Free cancellation
1 night, 2 adults
₱ 2,105
Price ₱ 2,105
Includes taxes and charges
See availability","5.5
Scored 5.5
Review score
2 reviews",Sunny Side inn,Midu,Three-Bedroom House,3 out of 5
,"1 night, 2 adults
₱ 5,066
Price ₱ 5,066
+₱ 675 taxes and charges","Breakfast included
Vaagali Inn
Opens in new window
KeyodhooShow on map
9.5
Scored 9.5
Exceptional
2 reviews
Location 10
Deluxe Double Room
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 5,066
Price ₱ 5,066
+₱ 675 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
2 reviews",Vaagali Inn,Keyodhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,166
Price ₱ 3,166
+₱ 874 taxes and charges","The Rose Garden House
Opens in new window
HithadhooShow on map
8.8
Scored 8.8
Fabulous
5 reviews
Deluxe Double Room
1 double bed
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,166
Price ₱ 3,166
+₱ 874 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
5 reviews",The Rose Garden House,Hithadhoo,Deluxe Double Room,
,"1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 788 taxes and charges","Ontrack Travel
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Male CityShow on map
9.1
Scored 9.1
Superb
38 reviews
Double Room with Private Bathroom
1 large double bed
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 788 taxes and charges
See availability","9.1
Scored 9.1
Superb
38 reviews",Ontrack Travel,Male City,Double Room with Private Bathroom,
,"1 night, 2 adults
₱ 5,629
Price ₱ 5,629
+₱ 1,891 taxes and charges","Breakfast included
Dhoani Inn
Opens in new window
ThoddooShow on map
8.5
Scored 8.5
Very good
2 reviews
Deluxe Double Room with Shower
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 5,629
Price ₱ 5,629
+₱ 1,891 taxes and charges
See availability","8.5
Scored 8.5
Very good
2 reviews",Dhoani Inn,Thoddoo,Deluxe Double Room with Shower,3 out of 5
,"1 night, 2 adults
₱ 5,347
Price ₱ 5,347
+₱ 856 taxes and charges","Breakfast included
Moodhukoe
Opens in new window
Male CityShow on map
9.2
Scored 9.2
Superb
12 reviews
New to Booking.com
Deluxe Double Room (2 Adults + 1 Child)
2 beds (1 single, 1 double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 5,347
Price ₱ 5,347
+₱ 856 taxes and charges
See availability","9.2
Scored 9.2
Superb
12 reviews",Moodhukoe,Male City,Deluxe Double Room (2 Adults + 1 Child),
,"1 night, 2 adults
₱ 3,293
Price ₱ 3,293
+₱ 527 taxes and charges","Blue Haven Retreat
Opens in new window
ThulusdhooShow on map
8.9
Scored 8.9
Fabulous
16 reviews
Deluxe Double Room
2 beds (1 single, 1 large double)
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,293
Price ₱ 3,293
+₱ 527 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
16 reviews",Blue Haven Retreat,Thulusdhoo,Deluxe Double Room,
,"1 night, 2 adults
₱ 2,026
Price ₱ 2,026
+₱ 559 taxes and charges","Breakfast included
Oasis Village Fenfushi, Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FenfushiShow on map
9.3
Scored 9.3
Superb
12 reviews
Location 9.4
Standard Double Room
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
₱ 2,026
Price ₱ 2,026
+₱ 559 taxes and charges
See availability","9.3
Scored 9.3
Superb
12 reviews","Oasis Village Fenfushi, Maldives",Fenfushi,Standard Double Room,
,"1 night, 2 adults
₱ 6,191₱ 4,953
Original price ₱ 6,191. Current price ₱ 4,953.
+₱ 792 taxes and charges","Breakfast included
Whiteshell
Opens in new window
MaafushiShow on map
4.0
Scored 4.0
Review score
2 reviews
Double Room with Balcony
7 beds (2 singles, 2 doubles, 3 large doubles)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 6,191₱ 4,953
Original price ₱ 6,191. Current price ₱ 4,953.
+₱ 792 taxes and charges
See availability","4.0
Scored 4.0
Review score
2 reviews",Whiteshell,Maafushi,Double Room with Balcony,
,"1 night, 2 adults
₱ 2,353
Price ₱ 2,353
+₱ 650 taxes and charges","Breakfast included
Palm Rest Maldives
Opens in new window
MagoodhooShow on map
7.7
Scored 7.7
Good
4 reviews
Standard Double or Twin Room
2 single beds
Breakfast included
Free cancellation
1 night, 2 adults
₱ 2,353
Price ₱ 2,353
+₱ 650 taxes and charges
See availability","7.7
Scored 7.7
Good
4 reviews",Palm Rest Maldives,Magoodhoo,Standard Double or Twin Room,
,"1 night, 2 adults
₱ 3,546
Price ₱ 3,546
+₱ 905 taxes and charges","Hedheykuri Residence Fuvahmulah
Opens in new window
FuvahmulahShow on map
9.7
Scored 9.7
Exceptional
23 reviews
Deluxe Twin Room
Multiple bed types
Only 1 room left at this price on our site
1 night, 2 adults
₱ 3,546
Price ₱ 3,546
+₱ 905 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
23 reviews",Hedheykuri Residence Fuvahmulah,Fuvahmulah,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
₱ 4,637
Price ₱ 4,637
+₱ 1,279 taxes and charges","Vilu Rest
Opens in new window
HulhumaleShow on map
5.7
Scored 5.7
Review score
10 reviews
Standard Twin Room
2 single beds
Free cancellation
1 night, 2 adults
₱ 4,637
Price ₱ 4,637
+₱ 1,279 taxes and charges
See availability","5.7
Scored 5.7
Review score
10 reviews",Vilu Rest,Hulhumale,Standard Twin Room,3 out of 5
,"1 night, 2 adults
₱ 11,820₱ 2,364
Original price ₱ 11,820. Current price ₱ 2,364.
+₱ 378 taxes and charges","Breakfast included
Athirige Boutique House Dharavandhoo
Opens in new window
DharavandhooShow on map
8.4
Scored 8.4
Very good
5 reviews
Limited-time Deal
Deluxe Villa
Entire villa • 1 bedroom • 1 bathroom • 25m²
1 extra-large double bed
Breakfast included
Only 4 left at this price on our site
1 night, 2 adults
₱ 11,820₱ 2,364
Original price ₱ 11,820. Current price ₱ 2,364.
+₱ 378 taxes and charges
See availability","8.4
Scored 8.4
Very good
5 reviews",Athirige Boutique House Dharavandhoo,Dharavandhoo,Deluxe Villa,3 out of 5
,"1 night, 2 adults
₱ 4,278
Price ₱ 4,278
+₱ 684 taxes and charges","Thulusdhoo Inn
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
ThulusdhooShow on map
9.7
Scored 9.7
Exceptional
3 reviews
Location 10
Deluxe Double Room
1 extra-large double bed
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 4,278
Price ₱ 4,278
+₱ 684 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
3 reviews",Thulusdhoo Inn,Thulusdhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,743
Price ₱ 3,743
+₱ 768 taxes and charges","Breakfast included
Fuvahmulah inn
Opens in new window
FuvahmulahShow on map
7.4
Scored 7.4
Good
11 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 3,743
Price ₱ 3,743
+₱ 768 taxes and charges
See availability","7.4
Scored 7.4
Good
11 reviews",Fuvahmulah inn,Fuvahmulah,Deluxe Double Room,
,"1 night, 2 adults
₱ 5,347
Price ₱ 5,347
+₱ 1,814 taxes and charges","Palm Gate Maldives
Opens in new window
ThulusdhooShow on map
7.9
Scored 7.9
Good
18 reviews
Standard Double or Twin Room
2 single beds
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 5,347
Price ₱ 5,347
+₱ 1,814 taxes and charges
See availability","7.9
Scored 7.9
Good
18 reviews",Palm Gate Maldives,Thulusdhoo,Standard Double or Twin Room,3 out of 5
,"1 night, 2 adults
₱ 4,812
Price ₱ 4,812
+₱ 770 taxes and charges","Breakfast included
Sun & Surf
Opens in new window
ThulusdhooShow on map
8.2
Scored 8.2
Very good
8 reviews
Queen Room with Garden View
1 double bed
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 4,812
Price ₱ 4,812
+₱ 770 taxes and charges
See availability","8.2
Scored 8.2
Very good
8 reviews",Sun & Surf,Thulusdhoo,Queen Room with Garden View,
,"1 night, 2 adults
₱ 6,754
Price ₱ 6,754
+₱ 2,202 taxes and charges","Breakfast included
Nolhi Escape
Opens in new window
NolhivaranfaruShow on map
6.7
Scored 6.7
Review score
3 reviews
King Suite with Spa Bath
Private suite
3 beds (2 singles, 1 large double)
Breakfast included
Only 1 left at this price on our site
1 night, 2 adults
₱ 6,754
Price ₱ 6,754
+₱ 2,202 taxes and charges
See availability","6.7
Scored 6.7
Review score
3 reviews",Nolhi Escape,Nolhivaranfaru,King Suite with Spa Bath,3 out of 5
,"1 night, 2 adults
₱ 4,065
Price ₱ 4,065
+₱ 1,122 taxes and charges","Hotel UI Inn
Opens in new window
HulhumaleShow on map
6.0
Scored 6.0
Review score
32 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
₱ 4,065
Price ₱ 4,065
+₱ 1,122 taxes and charges
See availability","6.0
Scored 6.0
Review score
32 reviews",Hotel UI Inn,Hulhumale,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,293
Price ₱ 3,293
Includes taxes and charges","Amore Apartment, Maldives
Opens in new window
DhangethiShow on map
9.0
Scored 9.0
Superb
1 review
Location 10
One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom
1 double bed
1 night, 2 adults
₱ 3,293
Price ₱ 3,293
Includes taxes and charges
See availability","9.0
Scored 9.0
Superb
1 review","Amore Apartment, Maldives",Dhangethi,One-Bedroom Apartment,
,"1 night, 2 adults
₱ 53,471
Price ₱ 53,471
+₱ 15,433 taxes and charges","Breakfast included
SO/ Maldives
Opens in new window
South Male AtollShow on map
8.3
Scored 8.3
Very good
3 reviews
Lagoon Water Pool Villa Collection with One King Bed
1 extra-large double bed
Breakfast included
Only 7 rooms left at this price on our site
1 night, 2 adults
₱ 53,471
Price ₱ 53,471
+₱ 15,433 taxes and charges
See availability","8.3
Scored 8.3
Very good
3 reviews",SO/ Maldives,South Male Atoll,Lagoon Water Pool Villa Collection with One King Bed,5 out of 5
,"1 night, 2 adults
₱ 3,039₱ 2,432
Original price ₱ 3,039. Current price ₱ 2,432.
Includes taxes and charges","Breakfast included
Oi Beach
Opens in new window
MaamigiliShow on map
9.8
Scored 9.8
Exceptional
4 reviews
Location 10
New to Booking.com
Getaway Deal
Double Room
4 double beds
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,039₱ 2,432
Original price ₱ 3,039. Current price ₱ 2,432.
Includes taxes and charges
See availability","9.8
Scored 9.8
Exceptional
4 reviews",Oi Beach,Maamigili,Double Room,
,"1 night, 2 adults
₱ 2,674
Price ₱ 2,674
+₱ 428 taxes and charges","Breakfast included
Local Travel Beach Maldives
Opens in new window
HangnaameedhooShow on map
8.4
Scored 8.4
Very good
34 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
₱ 2,674
Price ₱ 2,674
+₱ 428 taxes and charges
See availability","8.4
Scored 8.4
Very good
34 reviews",Local Travel Beach Maldives,Hangnaameedhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 720 taxes and charges","Suffix Retreat
Opens in new window
FuvahmulahShow on map
9.0
Scored 9.0
Superb
4 reviews
Location 9.4
Double or Twin Room with Bathroom
Beds: 1 double or 2 singles
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 720 taxes and charges
See availability","9.0
Scored 9.0
Superb
4 reviews",Suffix Retreat,Fuvahmulah,Double or Twin Room with Bathroom,3 out of 5
,"1 night, 2 adults
₱ 3,377
Price ₱ 3,377
+₱ 932 taxes and charges","Rekidhiye Inn
Opens in new window
HithadhooShow on map
2.0
Scored 2.0
Review score
1 review
Deluxe Double Room (2 Adults + 1 Child)
1 large double bed
1 night, 2 adults
₱ 3,377
Price ₱ 3,377
+₱ 932 taxes and charges
See availability","2.0
Scored 2.0
Review score
1 review",Rekidhiye Inn,Hithadhoo,Deluxe Double Room (2 Adults + 1 Child),5 out of 5
,"1 night, 2 adults
₱ 4,784
Price ₱ 4,784
+₱ 1,658 taxes and charges","Breakfast included
IRIS Beach Residence
Opens in new window
GuraidhooShow on map
8.7
Scored 8.7
Fabulous
23 reviews
Standard Double Room
1 double bed
Breakfast included
Free cancellation
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 4,784
Price ₱ 4,784
+₱ 1,658 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
23 reviews",IRIS Beach Residence,Guraidhoo,Standard Double Room,
,"1 night, 2 adults
₱ 3,743
Price ₱ 3,743
+₱ 1,033 taxes and charges","Breakfast included
Akiri Surf Residence
Opens in new window
ThulusdhooShow on map
8.5
Scored 8.5
Very good
15 reviews
Deluxe Double Room
1 extra-large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 3,743
Price ₱ 3,743
+₱ 1,033 taxes and charges
See availability","8.5
Scored 8.5
Very good
15 reviews",Akiri Surf Residence,Thulusdhoo,Deluxe Double Room,
,"1 night, 2 adults
₱ 4,559
Price ₱ 4,559
+₱ 729 taxes and charges","Breakfast included
Kihaa Holiday Home
Opens in new window
KihaadhooShow on map
9.7
Scored 9.7
Exceptional
3 reviews
Double Room
1 extra-large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 4,559
Price ₱ 4,559
+₱ 729 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
3 reviews",Kihaa Holiday Home,Kihaadhoo,Double Room,
,"1 night, 2 adults
₱ 3,495₱ 2,936
Original price ₱ 3,495. Current price ₱ 2,936.
+₱ 470 taxes and charges","Cozy, Comfy Homestay
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
HithadhooShow on map
8.7
Scored 8.7
Fabulous
3 reviews
Getaway Deal
Double Room with Private Bathroom
1 double bed
Only 1 room left at this price on our site
1 night, 2 adults
₱ 3,495₱ 2,936
Original price ₱ 3,495. Current price ₱ 2,936.
+₱ 470 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
3 reviews","Cozy, Comfy Homestay",Hithadhoo,Double Room with Private Bathroom,
,"1 night, 2 adults
₱ 3,039
Price ₱ 3,039
+₱ 486 taxes and charges","Breakfast included
Miyaheli Inn
Opens in new window
HithadhooShow on map
7.0
Scored 7.0
Good
1 review
Double Room with Private Bathroom
1 large double bed
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 3,039
Price ₱ 3,039
+₱ 486 taxes and charges
See availability","7.0
Scored 7.0
Good
1 review",Miyaheli Inn,Hithadhoo,Double Room with Private Bathroom,
,"1 night, 2 adults
₱ 2,786
Price ₱ 2,786
+₱ 724 taxes and charges","K. INN Kaashidhoo
Opens in new window
KaashidhooShow on map
8.0
Scored 8.0
Very good
1 review
Apartment
28 beds (22 doubles, 3 sofa beds, 3 large doubles)
Breakfast included
1 night, 2 adults
₱ 2,786
Price ₱ 2,786
+₱ 724 taxes and charges
See availability","8.0
Scored 8.0
Very good
1 review",K. INN Kaashidhoo,Kaashidhoo,Apartment,
,"1 night, 2 adults
₱ 9,259
Price ₱ 9,259
+₱ 1,819 taxes and charges","All meals included
Shamar Guesthouse & Dive
Opens in new window
MaamigiliShow on map
8.3
Scored 8.3
Very good
13 reviews
King Room with Garden View
1 extra-large double bed
All meals included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 9,259
Price ₱ 9,259
+₱ 1,819 taxes and charges
See availability","8.3
Scored 8.3
Very good
13 reviews",Shamar Guesthouse & Dive,Maamigili,King Room with Garden View,3 out of 5
,"1 night, 2 adults
₱ 5,243
Price ₱ 5,243
+₱ 839 taxes and charges","Breakfast included
Kanbili
Opens in new window
HimmafushiShow on map
8.5
Scored 8.5
Very good
2 reviews
New to Booking.com
Double Room
1 double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 5,243
Price ₱ 5,243
+₱ 839 taxes and charges
See availability","8.5
Scored 8.5
Very good
2 reviews",Kanbili,Himmafushi,Double Room,
,"1 night, 2 adults
₱ 3,799
Price ₱ 3,799
+₱ 608 taxes and charges","One Room Private Apartment
Opens in new window
HulhumaleShow on map
7.7
Scored 7.7
Good
16 reviews
One-Bedroom Apartment
Entire apartment • 1 bedroom • 2 living rooms • 1 bathroom • 42m²
2 beds (1 double, 1 sofa bed)
1 night, 2 adults
₱ 3,799
Price ₱ 3,799
+₱ 608 taxes and charges
See availability","7.7
Scored 7.7
Good
16 reviews",One Room Private Apartment,Hulhumale,One-Bedroom Apartment,3 out of 5
,"1 night, 2 adults
₱ 2,780
Price ₱ 2,780
+₱ 768 taxes and charges","Annama Lodge and Dive
Opens in new window
HoarafushiShow on map
10
Scored 10
Exceptional
1 review
Location 10
Deluxe City View
Free cancellation
1 night, 2 adults
₱ 2,780
Price ₱ 2,780
+₱ 768 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Annama Lodge and Dive,Hoarafushi,Deluxe City View,
,"1 night, 2 adults
₱ 1,520
Price ₱ 1,520
+₱ 334 taxes and charges","Sunset View
Opens in new window
KulhudhuffushiShow on map
10
Scored 10
Exceptional
1 review
Location 10
New to Booking.com
One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 15m²
2 beds (1 sofa bed, 1 large double)
Only 1 left at this price on our site
1 night, 2 adults
₱ 1,520
Price ₱ 1,520
+₱ 334 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Sunset View,Kulhudhuffushi,One-Bedroom Apartment,3 out of 5
,"1 night, 2 adults
₱ 3,940
Price ₱ 3,940
+₱ 1,425 taxes and charges","Breakfast included
LVIS Village
Opens in new window
DharavandhooShow on map
9.0
Scored 9.0
Superb
10 reviews
Location 9.8
Deluxe Double or Twin Room
2 large double beds
Breakfast included
Only 6 rooms left at this price on our site
1 night, 2 adults
₱ 3,940
Price ₱ 3,940
+₱ 1,425 taxes and charges
See availability","9.0
Scored 9.0
Superb
10 reviews",LVIS Village,Dharavandhoo,Deluxe Double or Twin Room,
,"1 night, 2 adults
₱ 3,659
Price ₱ 3,659
+₱ 1,347 taxes and charges","CONTENTO RETREAT
Opens in new window
HulhumaleShow on map
6.0
Scored 6.0
Review score
57 reviews
Deluxe Double Room
1 large double bed
Free cancellation
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 3,659
Price ₱ 3,659
+₱ 1,347 taxes and charges
See availability","6.0
Scored 6.0
Review score
57 reviews",CONTENTO RETREAT,Hulhumale,Deluxe Double Room,
,"1 night, 2 adults
₱ 66,135₱ 33,067
Original price ₱ 66,135. Current price ₱ 33,067.
+₱ 9,802 taxes and charges","All-inclusive
Ifuru Island Resort Maldives - 24-Hours Premium All-inclusive with Free Airport Transfers
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Raa AtollShow on map
9.7
Scored 9.7
Exceptional
3 reviews
Location 10
Sunset Sky Suite - Free Transfers & Free Upgrade
Private suite
2 beds (1 sofa bed, 1 large double)
All-inclusive
Free cancellation
1 night, 2 adults
₱ 66,135₱ 33,067
Original price ₱ 66,135. Current price ₱ 33,067.
+₱ 9,802 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
3 reviews",Ifuru Island Resort Maldives - 24-Hours Premium All-inclusive with Free Airport Transfers,Raa Atoll,Sunset Sky Suite - Free Transfers & Free Upgrade,5 out of 5
,"1 night, 2 adults
₱ 6,839
Price ₱ 6,839
+₱ 1,887 taxes and charges","Dhonveli Inn, Bandidhoo
Opens in new window
MeedhooShow on map
10
Scored 10
Exceptional
1 review
Location 10
Superior King Room
1 extra-large double bed
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 6,839
Price ₱ 6,839
+₱ 1,887 taxes and charges
See availability","10
Scored 10
Exceptional
1 review","Dhonveli Inn, Bandidhoo",Meedhoo,Superior King Room,
,"1 night, 2 adults
₱ 5,348
Price ₱ 5,348
+₱ 1,814 taxes and charges","Noomoo Hulhumale
Opens in new window
HulhumaleShow on map
7.7
Scored 7.7
Good
39 reviews
DELUXE ROOM
1 double bed
Free cancellation
1 night, 2 adults
₱ 5,348
Price ₱ 5,348
+₱ 1,814 taxes and charges
See availability","7.7
Scored 7.7
Good
39 reviews",Noomoo Hulhumale,Hulhumale,DELUXE ROOM,4 out of 5
